timestamp,value
12/3/2013 9:30,83.35164174
12/3/2013 9:35,83.69802526
12/3/2013 9:40,83.80362667
12/3/2013 9:45,83.50931286
12/3/2013 9:50,83.4881532
12/3/2013 9:55,84.0784573
12/3/2013 10:00,82.2651982
12/3/2013 10:05,82.83535437
12/3/2013 10:10,82.04034143
12/3/2013 10:15,81.50854903
12/3/2013 10:20,82.36420121
12/3/2013 10:25,80.58482816
12/3/2013 10:30,80.9978684
12/3/2013 10:35,81.16723557
12/3/2013 10:40,80.31567859
12/3/2013 10:45,79.66605694
12/3/2013 10:50,79.8814896
12/3/2013 10:55,78.09314197
12/3/2013 11:00,77.72449282
12/3/2013 11:05,78.41045288
12/3/2013 11:10,77.1646548
12/3/2013 11:15,75.35177264
12/3/2013 11:20,76.18233367
12/3/2013 11:25,74.56924109
12/3/2013 11:30,73.50573006
12/3/2013 11:35,74.57014555
12/3/2013 11:40,72.68741156
12/3/2013 11:45,73.52553931
12/3/2013 11:50,72.82721113
12/3/2013 11:55,72.77529924
12/3/2013 12:00,73.83093472
12/3/2013 12:05,73.13846943
12/3/2013 12:10,75.34241901
12/3/2013 12:15,74.81298165
12/3/2013 12:20,76.34122004
12/3/2013 12:25,75.35202093
12/3/2013 12:30,76.16336404
12/3/2013 12:35,77.01836571
12/3/2013 12:40,78.61550225
12/3/2013 12:45,77.52448684
12/3/2013 12:50,79.26428222
12/3/2013 12:55,77.39280881
12/3/2013 13:00,78.22049763
12/3/2013 13:05,78.35412045
12/3/2013 13:10,80.11719562
12/3/2013 13:15,80.49280262
12/3/2013 13:20,78.8077078
12/3/2013 13:25,80.44409017
12/3/2013 13:30,79.70186363
12/3/2013 13:35,80.17581648
12/3/2013 13:40,80.00900765
12/3/2013 13:45,79.75172848
12/3/2013 13:50,81.54395534
12/3/2013 13:55,81.30146345
12/3/2013 14:00,81.19987815
12/3/2013 14:05,81.68924032
12/3/2013 14:10,80.85042358
12/3/2013 14:15,80.22887183
12/3/2013 14:20,80.54340412
12/3/2013 14:25,82.69675156
12/3/2013 14:30,82.87691879
12/3/2013 14:35,81.39294104
12/3/2013 14:40,81.09516526
12/3/2013 14:45,82.01953528
12/3/2013 14:50,81.3269712
12/3/2013 14:55,82.31148178
12/3/2013 15:00,83.32496669
12/3/2013 15:05,83.21001771
12/3/2013 15:10,82.25146959
12/3/2013 15:15,83.11339476
12/3/2013 15:20,84.61722355
12/3/2013 15:25,84.37223101
12/3/2013 15:30,84.79520638
12/3/2013 15:35,83.63540044
12/3/2013 15:40,82.62589147
12/3/2013 15:45,83.2559329
12/3/2013 15:50,84.38916448
12/3/2013 15:55,83.18147487
12/3/2013 16:00,83.48184527
12/3/2013 16:05,82.68143532
12/3/2013 16:10,82.97997961
12/3/2013 16:15,84.1348685
12/3/2013 16:20,83.54342224
12/3/2013 16:25,82.56862498
12/3/2013 16:30,83.45096889
12/3/2013 16:35,83.45143576
12/3/2013 16:40,82.88039053
12/3/2013 16:45,82.57263847
12/3/2013 16:50,83.85374038
12/3/2013 16:55,82.44444475
12/3/2013 17:00,82.11652105
12/3/2013 17:05,82.52409712
12/3/2013 17:10,83.22921909
12/3/2013 17:15,83.55667979
12/3/2013 17:20,82.69741029
12/3/2013 17:25,82.24032523
12/3/2013 17:30,82.18283255
12/3/2013 17:35,81.91025778
12/3/2013 17:40,81.92220756
12/3/2013 17:45,83.08562271
12/3/2013 17:50,81.94416494
12/3/2013 17:55,83.33882055
12/3/2013 18:00,82.73869514
12/3/2013 18:05,81.52296852
12/3/2013 18:10,81.42689951
12/3/2013 18:15,83.44744203
12/3/2013 18:20,83.17741645
12/3/2013 18:25,81.39971499
12/3/2013 18:30,81.49327887
12/3/2013 18:35,81.4224744
12/3/2013 18:40,80.01620011
12/3/2013 18:45,81.18422859
12/3/2013 18:50,78.87746103
12/3/2013 18:55,79.32870176
12/3/2013 19:00,78.53209148
12/3/2013 19:05,77.31031199
12/3/2013 19:10,78.60147648
12/3/2013 19:15,80.59333215
12/3/2013 19:20,80.34151261
12/3/2013 19:25,82.61994773
12/3/2013 19:30,82.02344746
12/3/2013 19:35,84.359617
12/3/2013 19:40,85.67172288
12/3/2013 19:45,85.56966109
12/3/2013 19:50,86.33936754
12/3/2013 19:55,85.82410266
12/3/2013 20:00,85.67514744
12/3/2013 20:05,86.73557359
12/3/2013 20:10,86.71059894
12/3/2013 20:15,84.49232932
12/3/2013 20:20,84.57715258
12/3/2013 20:25,86.11829435
12/3/2013 20:30,85.81371619
12/3/2013 20:35,84.01298513
12/3/2013 20:40,85.86114419
12/3/2013 20:45,84.63378489
12/3/2013 20:50,84.6204503
12/3/2013 20:55,84.30866618
12/3/2013 21:00,83.42961151
12/3/2013 21:05,84.55433571
12/3/2013 21:10,83.4531842
12/3/2013 21:15,84.33273465
12/3/2013 21:20,83.62480036
12/3/2013 21:25,83.82024756
12/3/2013 21:30,82.82118107
12/3/2013 21:35,82.48534664
12/3/2013 21:40,82.41635233
12/3/2013 21:45,82.85831903
12/3/2013 21:50,81.22431855
12/3/2013 21:55,81.3498204
12/3/2013 22:00,80.37310562
12/3/2013 22:05,79.5603305
12/3/2013 22:10,79.97472613
12/3/2013 22:15,79.68231758
12/3/2013 22:20,78.25736747
12/3/2013 22:25,78.15867147
12/3/2013 22:30,76.50030119
12/3/2013 22:35,76.28318438
12/3/2013 22:40,76.58648498
12/3/2013 22:45,75.3056747
12/3/2013 22:50,74.74571333
12/3/2013 22:55,74.18629409
12/3/2013 23:00,74.77344761
12/3/2013 23:05,72.89169183
12/3/2013 23:10,72.92432965
12/3/2013 23:15,71.36444054
12/3/2013 23:20,70.60517297
12/3/2013 23:25,70.08010776
12/3/2013 23:30,70.80451005
12/3/2013 23:35,69.41110478
12/3/2013 23:40,68.23720056
12/3/2013 23:45,68.81053857
12/3/2013 23:50,67.95144903
12/3/2013 23:55,65.90649636
12/4/2013 0:00,66.20465117
12/4/2013 0:05,66.09439847
12/4/2013 0:10,64.92515067
12/4/2013 0:15,65.91054219
12/4/2013 0:20,65.0764574
12/4/2013 0:25,64.4365387
12/4/2013 0:30,64.22546298
12/4/2013 0:35,64.67301299
12/4/2013 0:40,62.87339214
12/4/2013 0:45,64.07636038
12/4/2013 0:50,64.24233104
12/4/2013 0:55,63.61616805
12/4/2013 1:00,62.35719049
12/4/2013 1:05,61.94124256
12/4/2013 1:10,62.19962941
12/4/2013 1:15,61.91339759
12/4/2013 1:20,61.92579229
12/4/2013 1:25,62.48497727
12/4/2013 1:30,61.935635
12/4/2013 1:35,61.63262008
12/4/2013 1:40,60.37118114
12/4/2013 1:45,59.96038979
12/4/2013 1:50,61.13922001
12/4/2013 1:55,60.52991525
12/4/2013 2:00,59.63744866
12/4/2013 2:05,60.00666098
12/4/2013 2:10,60.12505135
12/4/2013 2:15,59.72064235
12/4/2013 2:20,60.43677303
12/4/2013 2:25,62.87329018
12/4/2013 2:30,66.4993069
12/4/2013 2:35,69.81211169
12/4/2013 2:40,72.92970657
12/4/2013 2:45,75.48652039
12/4/2013 2:50,77.56468667
12/4/2013 2:55,78.28725568
12/4/2013 3:00,77.60706621
12/4/2013 3:05,79.24906378
12/4/2013 3:10,79.49390087
12/4/2013 3:15,80.39691483
12/4/2013 3:20,81.02638717
12/4/2013 3:25,80.03079367
12/4/2013 3:30,81.96289081
12/4/2013 3:35,82.80100858
12/4/2013 3:40,82.63704015
12/4/2013 3:45,82.54456987
12/4/2013 3:50,83.91816767
12/4/2013 3:55,84.21337153
12/4/2013 4:00,83.5474584
12/4/2013 4:05,83.94591696
12/4/2013 4:10,85.50765598
12/4/2013 4:15,84.75313439
12/4/2013 4:20,87.38966543
12/4/2013 4:25,85.61241075
12/4/2013 4:30,87.04546782
12/4/2013 4:35,87.60232129
12/4/2013 4:40,87.31292835
12/4/2013 4:45,87.61788219
12/4/2013 4:50,87.91839902
12/4/2013 4:55,87.33875515
12/4/2013 5:00,87.00012634
12/4/2013 5:05,86.98303457
12/4/2013 5:10,88.13082806
12/4/2013 5:15,88.89966936
12/4/2013 5:20,88.76009472
12/4/2013 5:25,87.91843709
12/4/2013 5:30,87.61665589
12/4/2013 5:35,88.30627918
12/4/2013 5:40,88.9329081
12/4/2013 5:45,88.29581581
12/4/2013 5:50,87.12400298
12/4/2013 5:55,89.0575271
12/4/2013 6:00,86.98426456
12/4/2013 6:05,88.16593201
12/4/2013 6:10,87.07435833
12/4/2013 6:15,88.25426297
12/4/2013 6:20,87.0632953
12/4/2013 6:25,88.74480066
12/4/2013 6:30,88.51117094
12/4/2013 6:35,88.37158723
12/4/2013 6:40,88.00478586
12/4/2013 6:45,88.61564448
12/4/2013 6:50,89.857271
12/4/2013 6:55,89.11117455
12/4/2013 7:00,88.73527502
12/4/2013 7:05,90.44048272
12/4/2013 7:10,90.87460331
12/4/2013 7:15,88.83698476
12/4/2013 7:20,90.74342245
12/4/2013 7:25,90.92465673
12/4/2013 7:30,89.80826519
12/4/2013 7:35,89.87410639
12/4/2013 7:40,91.94873788
12/4/2013 7:45,91.03236887
12/4/2013 7:50,91.26672743
12/4/2013 7:55,89.98528487
12/4/2013 8:00,90.77882139
12/4/2013 8:05,91.84765707
12/4/2013 8:10,90.42548359
12/4/2013 8:15,91.3827811
12/4/2013 8:20,90.06954941
12/4/2013 8:25,89.97814049
12/4/2013 8:30,90.3096759
12/4/2013 8:35,90.72428594
12/4/2013 8:40,90.1455803
12/4/2013 8:45,91.60297257
12/4/2013 8:50,89.95340409
12/4/2013 8:55,91.23679402
12/4/2013 9:00,90.88751787
12/4/2013 9:05,91.11322564
12/4/2013 9:10,91.71235473
12/4/2013 9:15,91.11938781
12/4/2013 9:20,91.10486261
12/4/2013 9:25,91.6813322
12/4/2013 9:30,90.514947
12/4/2013 9:35,89.71700074
12/4/2013 9:40,91.65203082
12/4/2013 9:45,91.01595463
12/4/2013 9:50,91.47394549
12/4/2013 9:55,91.03909176
12/4/2013 10:00,89.6586677
12/4/2013 10:05,91.06468954
12/4/2013 10:10,90.05823487
12/4/2013 10:15,90.23402189
12/4/2013 10:20,89.98472665
12/4/2013 10:25,91.8117387
12/4/2013 10:30,91.5975513
12/4/2013 10:35,90.57501904
12/4/2013 10:40,90.25297529
12/4/2013 10:45,89.78884843
12/4/2013 10:50,91.49798647
12/4/2013 10:55,90.15558683
12/4/2013 11:00,91.54101803
12/4/2013 11:05,90.34836465
12/4/2013 11:10,91.03425337
12/4/2013 11:15,90.10654338
12/4/2013 11:20,91.14968611
12/4/2013 11:25,90.85022799
12/4/2013 11:30,90.23782718
12/4/2013 11:35,90.57429048
12/4/2013 11:40,91.44783131
12/4/2013 11:45,89.7515613
12/4/2013 11:50,90.52987624
12/4/2013 11:55,90.60576981
12/4/2013 12:00,88.85217825
12/4/2013 12:05,90.03063173
12/4/2013 12:10,89.38603658
12/4/2013 12:15,89.66376247
12/4/2013 12:20,88.05606264
12/4/2013 12:25,87.71234894
12/4/2013 12:30,86.62532028
12/4/2013 12:35,86.89842071
12/4/2013 12:40,86.10068109
12/4/2013 12:45,86.32186857
12/4/2013 12:50,87.1806124
12/4/2013 12:55,85.58175774
12/4/2013 13:00,84.32018121
12/4/2013 13:05,85.3484649
12/4/2013 13:10,85.23133389
12/4/2013 13:15,83.60369239
12/4/2013 13:20,84.14668277
12/4/2013 13:25,84.36204419
12/4/2013 13:30,82.44829347
12/4/2013 13:35,81.86204397
12/4/2013 13:40,82.19836897
12/4/2013 13:45,80.83766416
12/4/2013 13:50,82.56379835
12/4/2013 13:55,80.59808084
12/4/2013 14:00,80.89253215
12/4/2013 14:05,82.13609654
12/4/2013 14:10,81.81714711
12/4/2013 14:15,80.48854812
12/4/2013 14:20,81.26469622
12/4/2013 14:25,82.42140024
12/4/2013 14:30,82.23030379
12/4/2013 14:35,80.90134325
12/4/2013 14:40,80.63039214
12/4/2013 14:45,82.21095386
12/4/2013 14:50,80.81686347
12/4/2013 14:55,82.55444217
12/4/2013 15:00,82.44111181
12/4/2013 15:05,82.15499505
12/4/2013 15:10,82.57000445
12/4/2013 15:15,82.65327799
12/4/2013 15:20,83.17016645
12/4/2013 15:25,83.89940482
12/4/2013 15:30,83.34087231
12/4/2013 15:35,85.33284543
12/4/2013 15:40,85.93505505
12/4/2013 15:45,85.71260799
12/4/2013 15:50,87.38667453
12/4/2013 15:55,87.53885279
12/4/2013 16:00,89.3910654
12/4/2013 16:05,90.39821735
12/4/2013 16:10,89.99111759
12/4/2013 16:15,92.67881246
12/4/2013 16:20,92.17664249
12/4/2013 16:25,93.01952015
12/4/2013 16:30,94.36744637
12/4/2013 16:35,92.10645466
12/4/2013 16:40,93.72782704
12/4/2013 16:45,92.00929857
12/4/2013 16:50,91.78009622
12/4/2013 16:55,92.88011059
12/4/2013 17:00,91.49568071
12/4/2013 17:05,92.16856523
12/4/2013 17:10,91.95875727
12/4/2013 17:15,91.7865819
12/4/2013 17:20,90.8042164
12/4/2013 17:25,90.04604107
12/4/2013 17:30,89.24455669
12/4/2013 17:35,88.97549237
12/4/2013 17:40,89.06278767
12/4/2013 17:45,89.83434121
12/4/2013 17:50,88.75770969
12/4/2013 17:55,88.93708576
12/4/2013 18:00,89.89472492
12/4/2013 18:05,89.75942233
12/4/2013 18:10,89.84901477
12/4/2013 18:15,89.09228711
12/4/2013 18:20,89.28155577
12/4/2013 18:25,88.97625236
12/4/2013 18:30,88.31911026
12/4/2013 18:35,86.89757046
12/4/2013 18:40,86.46548218
12/4/2013 18:45,87.93127799
12/4/2013 18:50,86.14703741
12/4/2013 18:55,86.20108694
12/4/2013 19:00,84.68833564
12/4/2013 19:05,84.55245269
12/4/2013 19:10,85.03371137
12/4/2013 19:15,84.16566457
12/4/2013 19:20,83.41172533
12/4/2013 19:25,83.48429814
12/4/2013 19:30,84.03467948
12/4/2013 19:35,84.02689217
12/4/2013 19:40,83.67734936
12/4/2013 19:45,82.31388201
12/4/2013 19:50,81.0600881
12/4/2013 19:55,81.804672
12/4/2013 20:00,82.54389631
12/4/2013 20:05,81.87183273
12/4/2013 20:10,80.99710173
12/4/2013 20:15,79.91313421
12/4/2013 20:20,81.32479433
12/4/2013 20:25,79.94101834
12/4/2013 20:30,79.44182803
12/4/2013 20:35,79.5319967
12/4/2013 20:40,79.58711093
12/4/2013 20:45,79.2697328
12/4/2013 20:50,81.02489838
12/4/2013 20:55,80.60286328
12/4/2013 21:00,80.44649158
12/4/2013 21:05,81.0739976
12/4/2013 21:10,80.13239831
12/4/2013 21:15,81.33413076
12/4/2013 21:20,79.51232841
12/4/2013 21:25,80.50032751
12/4/2013 21:30,79.97948954
12/4/2013 21:35,79.83015237
12/4/2013 21:40,78.96169451
12/4/2013 21:45,78.74249219
12/4/2013 21:50,77.26466917
12/4/2013 21:55,77.86819433
12/4/2013 22:00,76.76317722
12/4/2013 22:05,78.47627847
12/4/2013 22:10,76.77337183
12/4/2013 22:15,77.43778372
12/4/2013 22:20,77.36030679
12/4/2013 22:25,76.11909253
12/4/2013 22:30,76.56850919
12/4/2013 22:35,76.48572951
12/4/2013 22:40,76.4624307
12/4/2013 22:45,77.35105191
12/4/2013 22:50,77.04228069
12/4/2013 22:55,76.28685218
12/4/2013 23:00,77.58567673
12/4/2013 23:05,78.52005968
12/4/2013 23:10,79.65510723
12/4/2013 23:15,80.1073755
12/4/2013 23:20,79.97991582
12/4/2013 23:25,82.09911484
12/4/2013 23:30,81.02731208
12/4/2013 23:35,82.36891368
12/4/2013 23:40,82.43188272
12/4/2013 23:45,83.27622491
12/4/2013 23:50,81.25979414
12/4/2013 23:55,81.76280285
12/5/2013 0:00,83.35420453
12/5/2013 0:05,82.52295937
12/5/2013 0:10,81.85942459
12/5/2013 0:15,81.8037868
12/5/2013 0:20,82.57528729
12/5/2013 0:25,82.90318308
12/5/2013 0:30,82.4823319
12/5/2013 0:35,83.39210799
12/5/2013 0:40,81.37690913
12/5/2013 0:45,81.24603216
12/5/2013 0:50,82.58037157
12/5/2013 0:55,81.87701487
12/5/2013 1:00,83.55915859
12/5/2013 1:05,81.59858688
12/5/2013 1:10,82.74195917
12/5/2013 1:15,82.71827429
12/5/2013 1:20,82.37771613
12/5/2013 1:25,81.72015198
12/5/2013 1:30,83.29989108
12/5/2013 1:35,83.59659781
12/5/2013 1:40,81.56817194
12/5/2013 1:45,82.41137405
12/5/2013 1:50,82.0728321
12/5/2013 1:55,83.58370499
12/5/2013 2:00,82.84410371
12/5/2013 2:05,82.61618649
12/5/2013 2:10,82.16627916
12/5/2013 2:15,83.05385388
12/5/2013 2:20,83.53246444
12/5/2013 2:25,82.9192049
12/5/2013 2:30,81.72472683
12/5/2013 2:35,82.53245119
12/5/2013 2:40,81.89611827
12/5/2013 2:45,81.98874197
12/5/2013 2:50,83.58350239
12/5/2013 2:55,82.17427237
12/5/2013 3:00,81.81918517
12/5/2013 3:05,82.60145334
12/5/2013 3:10,83.08653743
12/5/2013 3:15,83.45371038
12/5/2013 3:20,81.41285397
12/5/2013 3:25,83.3780726
12/5/2013 3:30,83.44733584
12/5/2013 3:35,81.36004802
12/5/2013 3:40,82.68029327
12/5/2013 3:45,81.28135587
12/5/2013 3:50,82.59111138
12/5/2013 3:55,83.41638363
12/5/2013 4:00,81.29591751
12/5/2013 4:05,83.4138286
12/5/2013 4:10,82.49198933
12/5/2013 4:15,82.57240851
12/5/2013 4:20,82.45706835
12/5/2013 4:25,83.02181864
12/5/2013 4:30,82.9949833
12/5/2013 4:35,81.36656571
12/5/2013 4:40,83.13858068
12/5/2013 4:45,81.42462484
12/5/2013 4:50,83.35504881
12/5/2013 4:55,81.910648
12/5/2013 5:00,83.0170021
12/5/2013 5:05,82.05244367
12/5/2013 5:10,82.83126064
12/5/2013 5:15,81.24678562
12/5/2013 5:20,83.26018551
12/5/2013 5:25,82.81812563
12/5/2013 5:30,82.57380932
12/5/2013 5:35,83.25881041
12/5/2013 5:40,81.96180267
12/5/2013 5:45,83.17318978
12/5/2013 5:50,81.15886951
12/5/2013 5:55,81.32888335
12/5/2013 6:00,81.55588066
12/5/2013 6:05,81.15572913
12/5/2013 6:10,82.39145631
12/5/2013 6:15,82.79592117
12/5/2013 6:20,81.6032361
12/5/2013 6:25,80.78482374
12/5/2013 6:30,82.11687886
12/5/2013 6:35,81.59395516
12/5/2013 6:40,80.46205735
12/5/2013 6:45,81.63122296
12/5/2013 6:50,80.9116303
12/5/2013 6:55,80.96090416
12/5/2013 7:00,80.98651656
12/5/2013 7:05,80.35888865
12/5/2013 7:10,81.20873088
12/5/2013 7:15,79.76408824
12/5/2013 7:20,79.36749096
12/5/2013 7:25,79.26593447
12/5/2013 7:30,80.99917163
12/5/2013 7:35,80.81986767
12/5/2013 7:40,79.78727467
12/5/2013 7:45,80.5835448
12/5/2013 7:50,79.55970927
12/5/2013 7:55,79.14382863
12/5/2013 8:00,79.24067463
12/5/2013 8:05,79.75050588
12/5/2013 8:10,78.98503793
12/5/2013 8:15,78.36282324
12/5/2013 8:20,77.61413984
12/5/2013 8:25,77.09164148
12/5/2013 8:30,77.54778688
12/5/2013 8:35,75.63533675
12/5/2013 8:40,74.70018313
12/5/2013 8:45,74.51646326
12/5/2013 8:50,75.30499262
12/5/2013 8:55,72.81869102
12/5/2013 9:00,72.28588755
12/5/2013 9:05,72.35833424
12/5/2013 9:10,73.0915299
12/5/2013 9:15,71.97335021
12/5/2013 9:20,71.74196073
12/5/2013 9:25,72.16491961
12/5/2013 9:30,71.66124999
12/5/2013 9:35,70.67506293
12/5/2013 9:40,71.78321277
12/5/2013 9:45,70.28077567
12/5/2013 9:50,71.23651301
12/5/2013 9:55,70.58110925
12/5/2013 10:00,71.05323234
12/5/2013 10:05,70.47337195
12/5/2013 10:10,70.63797296
12/5/2013 10:15,69.93597686
12/5/2013 10:20,71.35572643
12/5/2013 10:25,69.69336818
12/5/2013 10:30,71.15766235
12/5/2013 10:35,71.13846278
12/5/2013 10:40,69.62328485
12/5/2013 10:45,69.68256606
12/5/2013 10:50,69.80759885
12/5/2013 10:55,69.84044814
12/5/2013 11:00,70.49005644
12/5/2013 11:05,70.330021
12/5/2013 11:10,69.7909485
12/5/2013 11:15,70.00041405
12/5/2013 11:20,69.05827941
12/5/2013 11:25,70.53826985
12/5/2013 11:30,69.50115203
12/5/2013 11:35,69.18727154
12/5/2013 11:40,68.56075448
12/5/2013 11:45,67.6850383
12/5/2013 11:50,69.11590531
12/5/2013 11:55,67.40884136
12/5/2013 12:00,67.476989
12/5/2013 12:05,68.06586236
12/5/2013 12:10,66.35827559
12/5/2013 12:15,67.66058046
12/5/2013 12:20,66.76743976
12/5/2013 12:25,65.89982104
12/5/2013 12:30,67.14852567
12/5/2013 12:35,66.94671285
12/5/2013 12:40,66.32091505
12/5/2013 12:45,65.76653616
12/5/2013 12:50,64.3515384
12/5/2013 12:55,65.78693625
12/5/2013 13:00,64.25303232
12/5/2013 13:05,64.08989013
12/5/2013 13:10,65.05212543
12/5/2013 13:15,65.16487331
12/5/2013 13:20,65.86879167
12/5/2013 13:25,66.77942753
12/5/2013 13:30,68.6582382
12/5/2013 13:35,68.08382094
12/5/2013 13:40,70.45875683
12/5/2013 13:45,72.26965532
12/5/2013 13:50,73.43660798
12/5/2013 13:55,72.66751598
12/5/2013 14:00,73.89541781
12/5/2013 14:05,74.60362117
12/5/2013 14:10,76.8452298
12/5/2013 14:15,75.71426817
12/5/2013 14:20,76.60785243
12/5/2013 14:25,76.93415347
12/5/2013 14:30,77.58514233
12/5/2013 14:35,77.22425719
12/5/2013 14:40,76.05232869
12/5/2013 14:45,74.52795039
12/5/2013 14:50,74.02143608
12/5/2013 14:55,74.68174206
12/5/2013 15:00,73.58860696
12/5/2013 15:05,73.52037199
12/5/2013 15:10,71.21106021
12/5/2013 15:15,71.9251836
12/5/2013 15:20,70.90511946
12/5/2013 15:25,68.49168005
12/5/2013 15:30,68.78031658
12/5/2013 15:35,68.66293885
12/5/2013 15:40,67.39454678
12/5/2013 15:45,66.60664005
12/5/2013 15:50,65.61327929
12/5/2013 15:55,64.56349701
12/5/2013 16:00,63.28974329
12/5/2013 16:05,63.28361665
12/5/2013 16:10,61.58298516
12/5/2013 16:15,60.82411582
12/5/2013 16:20,61.3940652
12/5/2013 16:25,60.11903873
12/5/2013 16:30,59.99923502
12/5/2013 16:35,61.12918756
12/5/2013 16:40,61.36189498
12/5/2013 16:45,60.47558897
12/5/2013 16:50,60.67434851
12/5/2013 16:55,59.66856035
12/5/2013 17:00,60.450004
12/5/2013 17:05,60.80958974
12/5/2013 17:10,59.64651164
12/5/2013 17:15,59.54190124
12/5/2013 17:20,60.1524991
12/5/2013 17:25,60.17481249
12/5/2013 17:30,58.24862344
12/5/2013 17:35,59.74236722
12/5/2013 17:40,58.22633431
12/5/2013 17:45,58.3855254
